119	12.8157	13.1094	F#3	64	80	1	-2	[2]	54	31.5
120	12.972	13.1185	C5	64	80	0	4	[4]	72	42.0
121	13.1283	13.2748	B4	64	80	0	1	[1]	71	41.0
122	13.1283	13.422	G3	64	80	1	-1	[1]	55	32.0
123	13.2846	13.4311	D5	64	80	0	3	[3]	74	43.0
124	13.4409	13.5874	C5	64	80	0	2	[2]	72	42.0
125	13.4409	13.7346	E3	64	80	1	-2	[3]	52	30.0
126	13.5972	13.7437	E5	64	80	0	4	[4]	76	44.0
127	13.7535	13.9	D5	64	80	0	3	[3]	74	43.0
128	13.7535	14.2217	B2	64	80	1	-5	[5]	47	27.0
129	13.9098	13.983	B4	64	80	0	1	[1]	71	41.0
130	13.9879	14.0612	C5	64	80	0	2	[2]	72	42.0
131	14.0661	14.2126	D5	64	80	0	3	[3]	74	43.0
132	14.2223	14.3689	G5	64	80	0	5	[5]	79	46.0
133	14.2223	14.3689	C3	64	80	1	-3	[4]	48	28.0
134	14.3786	14.4519	C5	64	80	0	1	[3]	72	42.0
135	14.3786	14.6723	D3	64	80	1	-1	[3, 1]	50	29.0
136	14.4568	14.53	B4	64	80	0	2	[2]	71	41.0
137	14.5349	14.6082	C5	64	80	0	3	[3]	72	42.0
137	14.6082	14.6814	B4	64	80	0	2	[2]	71	41.0
138	14.6912	14.8377	A4	64	80	0	1	[1]	69	40.0
139	14.6912	14.9849	D2	63	80	1	-5	[5]	38	22.0
140	14.8475	15.0032	G4	64	80	0	2	[2]	67	39.0
141	15.0038	15.2974	G4	64	80	0	3	[2]	67	39.0
142	15.1601	15.3066	G2	64	80	1	-4	[5]	43	25.0
143	15.3164	15.4629	A2	64	80	1	-3	[4]	45	26.0
144	15.4727	15.6192	B2	64	80	1	-2	[3]	47	27.0
145	15.6289	15.7755	C3	64	80	1	-1	[2]	48	28.0
146	15.7852	15.9318	A2	64	80	1	-3	[4]	45	26.0
147	15.9415	16.0881	B2	64	80	1	-2	[3]	47	27.0
148	16.0978	16.2443	G2	64	80	1	-4	[5]	43	25.0
149	16.2541	16.5478	D3	64	80	1	-1	[2]	50	29.0
150	16.4104	16.5569	G4	64	80	0	1	[1]	67	39.0
151	16.5667	16.7132	A4	64	80	0	2	[2]	69	40.0
152	16.5667	16.8603	G3	64	80	1	-2	[1]	55	32.0
153	16.723	16.8695	B4	64	80	0	3	[3]	71	41.0
154	16.8793	17.0258	C5	64	80	0	4	[4]	72	42.0
155	16.8793	17.1729	F#3	64	80	1	-3	[3]	54	31.5
156	17.0356	17.1821	A4	64	80	0	2	[2]	69	40.0
157	17.1918	17.3384	B4	64	80	0	3	[3]	71	41.0
158	17.1918	17.4855	G3	64	80	1	-2	[2]	55	32.0
159	17.3481	17.4947	G4	64	80	0	1	[1]	67	39.0
160	17.5044	17.5778	G4	64	80	0	3	[3]	67	39.0
160	17.5778	17.6512	F#4	64	80	0	2	[2]	66	38.5
160	17.6512	17.7246	G4	64	80	0	3	[3]	67	39.0
160	17.7246	17.7981	F#4	64	80	0	2	[2]	66	38.5
161	17.5044	17.6509	A3	64	80	1	-1	[1]	57	33.0
162	17.6607	17.8072	D3	64	80	1	-4	[5]	50	29.0
163	17.817	17.9635	E3	64	80	1	-3	[4]	52	30.0
164	17.9733	18.1198	F#3	64	80	1	-2	[3]	54	31.5
165	18.1296	18.2761	G3	64	80	1	-1	[2]	55	32.0
166	18.2859	18.4324	E3	64	80	1	-3	[4]	52	30.0
167	18.4422	18.5887	F#3	64	80	1	-2	[3]	54	31.5
168	18.5985	18.745	D3	64	80	1	-4	[5]	50	29.0
169	18.7547	19.0484	A3	64	80	1	-1	[2]	57	33.0
170	18.911	19.0576	A4	64	80	0	1	[1]	69	40.0
171	19.0673	19.2138	B4	64	80	0	2	[2]	71	41.0
172	19.0673	19.361	D4	64	80	1	-2	[1]	62	36.0
173	19.2236	19.3701	C5	64	80	0	3	[3]	72	42.0
174	19.3799	19.5264	D5	64	80	0	4	[4]	74	43.0
175	19.3799	19.6736	C4	64	80	1	-3	[2]	60	35.0
176	19.5362	19.6827	B4	64	80	0	2	[2]	71	41.0
177	19.6925	19.839	C5	64	80	0	3	[3]	72	42.0
178	19.6925	19.9861	D4	64	80	1	-2	[1]	62	36.0
179	19.8488	19.9953	A4	64	80	0	1	[1]	69	40.0
180	20.0051	20.2987	B4	64	80	0	2	[2]	71	41.0
181	20.0051	20.1516	G3	64	80	1	-5	[5]	55	32.0
182	20.1613	20.3079	G4	64	80	1	-1	[1]	67	39.0
183	20.3176	20.4642	F4	64	80	1	-2	[2]	65	38.0
184	20.4739	20.6204	E4	64	80	1	-3	[3]	64	37.0
185	20.6302	20.7767	D4	64	80	1	-4	[4]	62	36.0
186	20.7865	20.933	F4	64	80	1	-2	[2]	65	38.0
187	20.9428	21.0893	E4	64	80	1	-3	[3]	64	37.0
188	21.0991	21.2456	G4	64	80	1	-1	[1]	67	39.0
189	21.2554	21.549	F4	64	80	1	-2	[2]	65	38.0
190	21.4117	21.5582	D5	64	80	0	4	[4]	74	43.0
191	21.568	21.7145	C5	64	80	0	3	[3]	72	42.0
192	21.568	21.8616	E4	64	80	1	-3	[3]	64	37.0
193	21.7242	21.8708	B4	64	80	0	2	[2]	71	41.0
194	21.8805	22.0271	A4	64	80	0	1	[1]	69	40.0
195	21.8805	22.1742	F4	64	80	1	-2	[2]	65	38.0
196	22.0368	22.1833	C5	64	80	0	3	[3]	72	42.0
197	22.1931	22.3396	B4	64	80	0	2	[2]	71	41.0
198	22.1931	22.4868	D4	64	80	1	-4	[4]	62	36.0
199	22.3494	22.4959	D5	64	80	0	4	[4]	74	43.0
200	22.5057	22.7993	C5	64	80	0	3	[3]	72	42.0
201	22.5057	22.6522	E4	64	80	1	-3	[3]	64	37.0
202	22.662	22.8085	A4	64	80	1	-1	[1]	69	40.0
203	22.8183	22.9648	G4	64	80	1	-2	[2]	67	39.0
204	22.9746	23.1211	F4	64	80	1	-3	[3]	65	38.0
205	23.1308	23.2774	E4	64	80	1	-4	[4]	64	37.0
206	23.2871	23.4337	G4	64	80	1	-2	[2]	67	39.0
207	23.4434	23.5899	F4	64	80	1	-3	[3]	65	38.0
208	23.5997	23.7462	A4	64	80	1	-1	[1]	69	40.0
209	23.756	24.0497	G4	64	80	1	-2	[2]	67	39.0
210	23.9123	24.0588	E5	64	80	0	4	[4]	76	44.0
211	24.0686	24.2151	D5	64	80	0	3	[3]	74	43.0
212	24.0686	24.3622	F4	64	80	1	-3	[3]	65	38.0
213	24.2249	24.3714	C5	64	80	0	2	[2]	72	42.0
214	24.3812	24.5277	B4	64	80	0	1	[1]	71	41.0
215	24.3812	24.6748	G4	64	80	1	-2	[2]	67	39.0
216	24.5375	24.684	D5	64	80	0	3	[3]	74	43.0
217	24.6937	24.8403	C#5	64	80	0	2	[2]	73	42.5
218	24.6937	24.9874	E4	64	80	1	-4	[4]	64	37.0
219	24.85	24.9966	E5	64	80	0	4	[4]	76	44.0
220	25.0063	25.3	D5	64	80	0	3	[3]	74	43.0
221	25.0063	25.1528	F4	64	80	1	-3	[3]	65	38.0
222	25.1626	25.3091	Bb4	64	80	1	-2	[2]	70	40.5
223	25.3189	25.6126	C#5	64	80	0	2	[2]	73	42.5
224	25.3189	25.4654	A4	64	80	1	-1	[1]	69	40.0
225	25.4752	25.6217	G4	64	80	1	-2	[2]	67	39.0
226	25.6315	25.9251	D5	64	80	0	3	[3]	74	43.0
227	25.6315	25.778	F4	64	80	1	-3	[3]	65	38.0
228	25.7878	25.9343	A4	64	80	1	-1	[1]	69	40.0
229	25.9441	26.2377	E5	64	80	0	4	[4]	76	44.0
230	25.9441	26.0906	G4	64	80	1	-4	[3]	67	39.0
231	26.1003	26.2469	Bb4	64	80	1	-2	[2]	70	40.5
232	26.2566	26.5503	F5	64	80	0	5	[5]	77	45.0
233	26.2566	26.4032	A4	64	80	1	-3	[1]	69	40.0
234	26.4129	26.5594	G4	64	80	1	-1	[2]	67	39.0
235	26.5692	26.8629	A4	64	80	0	1	[2]	69	40.0
236	26.5692	26.7157	F4	64	80	1	-2	[3]	65	38.0
237	26.7255	26.872	E4	64	80	1	-3	[4]	64	37.0
238	26.8818	27.1754	B4	64	80	0	2	[3]	71	41.0
239	26.8818	27.0283	D4	64	80	1	-4	[5]	62	36.0
240	27.0381	27.1846	F4	64	80	1	-2	[3]	65	38.0
241	27.1944	27.488	C#5	64	80	0	3	[4]	73	42.5
242	27.1944	27.3409	E4	64	80	1	-3	[4]	64	37.0
243	27.3507	27.4972	G4	64	80	1	-1	[2]	67	39.0
244	27.507	27.8006	D5	64	80	0	5	[5]	74	43.0
245	27.507	27.6535	F4	64	80	1	-2	[1]	65	38.0
246	27.6632	27.8098	E4	64	80	1	-1	[2]	64	37.0
247	27.8195	28.1132	F#4	64	80	0	2	[2]	66	38.5
248	27.8195	27.9661	D4	64	80	1	-2	[3]	62	36.0
249	27.9758	28.1223	C4	64	80	1	-3	[4]	60	35.0
250	28.1321	28.4258	G#4	64	80	0	3	[3]	68	39.5
251	28.1321	28.2786	B3	64	80	1	-4	[5]	59	34.0
252	28.2884	28.4349	D4	64	80	1	-2	[3]	62	36.0
253	28.4447	28.7383	A4	64	80	0	1	[1]	69	40.0
254	28.4447	28.5912	C4	64	80	1	-3	[4]	60	35.0
255	28.601	28.7475	E4	64	80	1	-1	[2]	64	37.0
256	28.7573	29.0509	B4	64	80	0	2	[2]	71	41.0
257	28.7573	28.9038	D4	64	80	1	-2	[1]	62	36.0
258	28.9136	29.0601	C4	64	80	1	-1	[2]	60	35.0
259	29.0698	29.3635	C5	64	80	0	3	[3]	72	42.0
260	29.0698	29.2164	B3	64	80	1	-2	[3]	59	34.0
261	29.2261	29.3727	A3	64	80	1	-3	[4]	57	33.0
262	29.3824	30.1541	D5	64	80	0	5	[4]	74	43.0
263	29.3824	29.5289	G#3	64	80	1	-4	[5]	56	32.5
264	29.5387	29.6852	B3	64	80	1	-2	[3]	59	34.0
265	29.695	29.8415	A3	64	80	1	-3	[4]	57	33.0
266	29.8513	29.9978	C4	64	80	1	-1	[2]	60	35.0
267	30.0076	30.3012	B3	64	80	1	-2	[1]	59	34.0
268	30.1639	30.3104	E4	64	80	0	1	[1]	64	37.0
269	30.3202	30.4667	F#4	64	80	0	2	[2]	66	38.5
270	30.3202	30.6138	E3	64	80	1	-5	[5]	52	30.0
271	30.4765	30.623	G#4	64	80	0	3	[3]	68	39.5
272	30.6327	30.7793	A4	64	80	0	4	[4]	69	40.0
273	30.6327	30.706	D4	64	80	1	-2	[2]	62	36.0
274	30.7109	30.7841	C4	64	80	1	-3	[3]	60	35.0
275	30.789	30.9356	F#4	64	80	0	2	[2]	66	38.5
276	30.789	31.0827	D4	64	80	1	-1	[2]	62	36.0
277	30.9453	31.0918	G#4	64	80	0	3	[3]	68	39.5
278	31.1016	31.2481	E4	64	80	0	1	[1]	64	37.0
279	31.2579	31.4044	E5	64	80	0	5	[5]	76	44.0
280	31.2579	31.4044	C4	64	80	1	-2	[1]	60	35.0
281	31.4142	31.5607	D5	64	80	0	3	[4]	74	43.0
282	31.4142	31.5607	B3	64	80	1	-1	[2]	59	34.0
283	31.5705	31.717	C5	64	80	0	2	[3]	72	42.0
284	31.5705	31.717	A3	64	80	1	-2	[3]	57	33.0
285	31.7268	31.8733	E5	64	80	0	4	[5]	76	44.0
286	31.7268	31.8733	G3	64	80	1	-3	[4]	55	32.0
287	31.8831	32.0296	D5	64	80	0	3	[4]	74	43.0
288	31.8831	32.0296	F#3	64	80	1	-4	[5]	54	31.5
289	32.0393	32.1859	C5	64	80	0	2	[3]	72	42.0
290	32.0393	32.1859	A3	64	80	1	-2	[3]	57	33.0
291	32.1956	32.3422	B4	64	80	0	1	[2]	71	41.0
292	32.1956	32.3422	G#3	64	80	1	-3	[4]	56	32.5
293	32.3519	32.4984	D5	64	80	0	3	[4]	74	43.0
294	32.3519	32.4984	B3	64	80	1	-1	[2]	59	34.0
295	32.5082	32.6547	C5	64	80	0	1	[1]	72	42.0
296	32.5082	32.6547	A3	64	80	1	-4	[3]	57	33.0
297	32.6645	32.811	A5	64	80	0	4	[4]	81	47.0
298	32.6645	32.811	C4	64	80	1	-2	[1]	60	35.0
299	32.8208	32.9673	G#5	64	80	0	3	[3]	80	46.5
300	32.8208	32.9673	B3	64	80	1	-3	[4]	59	34.0
301	32.9771	33.1236	B5	64	80	0	5	[5]	83	48.0
302	32.9771	33.1236	D4	64	80	1	-1	[2]	62	36.0
303	33.1334	33.2799	A5	64	80	0	4	[4]	81	47.0
304	33.1334	33.2799	C4	64	80	1	-4	[3]	60	35.0
305	33.2897	33.4362	E5	64	80	0	1	[2]	76	44.0
306	33.2897	33.4362	E4	64	80	1	-2	[1]	64	37.0
307	33.446	33.5925	F5	64	80	0	4	[3]	77	45.0
308	33.446	33.5925	D4	64	80	1	-3	[3]	62	36.0
309	33.6022	33.7488	D5	64	80	0	2	[1]	74	43.0
310	33.6022	33.7488	F4	64	80	1	-1	[1]	65	38.0
311	33.7585	33.9051	G#4	64	80	0	1	[2]	68	39.5
312	33.7585	34.0522	E4	64	80	1	-2	[2, 1]	64	37.0
313	33.9148	34.0613	F5	64	80	0	5	[5]	77	45.0
314	34.0711	34.2176	E5	64	80	0	4	[4]	76	44.0
315	34.0711	34.3648	A3	64	80	1	-5	[3]	57	33.0
316	34.2274	34.3739	D5	64	80	0	3	[3]	74	43.0
317	34.3837	34.457	D5	64	80	0	1	[3]	74	43.0
318	34.3837	34.6773	E4	64	80	1	-1	[1]	64	37.0
319	34.4618	34.5351	C5	64	80	0	2	[2]	72	42.0
320	34.54	34.6134	D5	64	80	0	3	[3]	74	43.0
320	34.6134	34.6865	C5	64	80	0	2	[2]	72	42.0
321	34.6963	34.8428	B4	64	80	0	1	[1]	71	41.0
322	34.6963	34.9899	E3	64	80	1	-5	[5]	52	30.0
323	34.8526	35.0082	A4	64	80	0	2	[2]	69	40.0
324	35.0088	35.1554	A4	64	80	0	1	[1]	69	40.0
325	35.0088	35.3025	A3	64	80	1	-1	[1]	57	33.0
326	35.1651	35.3117	A5	64	80	0	4	[5]	81	47.0
327	35.3214	35.4679	G5	64	80	0	3	[4]	79	46.0
328	35.3214	35.6151	A2	64	80	1	-5	[5]	45	26.0
329	35.4777	35.6242	F5	64	80	0	2	[3]	77	45.0
330	35.634	35.7805	E5	64	80	0	1	[2]	76	44.0
331	35.7903	35.9368	G5	64	80	0	3	[4]	79	46.0
332	35.9466	36.0931	F5	64	80	0	2	[3]	77	45.0
333	36.1029	36.2494	A5	64	80	0	4	[5]	81	47.0
334	36.2592	37.656	G5	64	80	0	3	[4]	79	46.0
335	36.4155	36.562	E4	64	80	1	-1	[1]	64	37.0
336	36.5717	36.7183	D4	64	80	1	-2	[2]	62	36.0
337	36.728	36.8746	C4	64	80	1	-3	[3]	60	35.0
338	36.8843	37.0308	B3	64	80	1	-4	[4]	59	34.0
339	37.0406	37.1871	D4	64	80	1	-2	[2]	62	36.0
340	37.1969	37.3434	C#4	64	80	1	-3	[3]	61	35.5
341	37.3532	37.4997	E4	64	80	1	-1	[1]	64	37.0
342	37.5095	38.9063	D4	64	80	1	-2	[2]	62	36.0
343	37.6658	37.8123	E5	64	80	0	1	[2]	76	44.0
344	37.8221	37.9686	F5	64	80	0	2	[3]	77	45.0
345	37.9783	38.1249	G5	64	80	0	3	[4]	79	46.0
346	38.1346	38.2812	A5	64	80	0	4	[5]	81	47.0
347	38.2909	38.4374	F5	64	80	0	2	[3]	77	45.0
348	38.4472	38.5937	G5	64	80	0	3	[4]	79	46.0
349	38.6035	38.75	E5	64	80	0	1	[2]	76	44.0
350	38.7598	40.1566	F5	64	80	0	3	[3]	77	45.0
351	38.9161	39.0626	A3	64	80	1	-4	[5]	57	33.0
352	39.0724	39.2189	B3	64	80	1	-3	[4]	59	34.0
353	39.2287	39.3752	C4	64	80	1	-2	[3]	60	35.0
354	39.385	39.5315	D4	64	80	1	-1	[2]	62	36.0
355	39.5412	39.6878	B3	64	80	1	-3	[4]	59	34.0
356	39.6975	39.8441	C4	64	80	1	-2	[3]	60	35.0
357	39.8538	40.0003	A3	64	80	1	-4	[5]	57	33.0
358	40.0101	41.4069	B3	64	80	1	-3	[4]	59	34.0
359	40.1664	40.3129	G5	64	80	0	4	[4]	79	46.0
360	40.3227	40.4692	F5	64	80	0	3	[3]	77	45.0
361	40.479	40.6255	E5	64	80	0	2	[2]	76	44.0
362	40.6353	40.7818	D5	64	80	0	1	[1]	74	43.0
363	40.7916	40.9381	F5	64	80	0	3	[3]	77	45.0
364	40.9478	41.0944	E5	64	80	0	2	[2]	76	44.0
365	41.1041	41.2507	G5	64	80	0	4	[4]	79	46.0
366	41.2604	42.6573	F5	64	80	0	3	[3]	77	45.0
367	41.4167	41.5632	D4	64	80	1	-1	[2]	62	36.0
368	41.573	41.7195	C4	64	80	1	-2	[3]	60	35.0
369	41.7293	41.8758	B3	64	80	1	-3	[4]	59	34.0
370	41.8856	42.0321	A3	64	80	1	-4	[5]	57	33.0
371	42.0419	42.1884	C4	64	80	1	-2	[3]	60	35.0
372	42.1982	42.3447	B3	64	80	1	-3	[4]	59	34.0
373	42.3545	42.501	D4	64	80	1	-1	[2]	62	36.0
374	42.5107	43.9076	C4	64	80	1	-2	[3]	60	35.0
375	42.667	42.8136	D5	64	80	0	1	[1]	74	43.0
376	42.8233	42.9698	E5	64	80	0	2	[2]	76	44.0
377	42.9796	43.1261	F5	64	80	0	3	[3]	77	45.0
378	43.1359	43.2824	G5	64	80	0	4	[4]	79	46.0
379	43.2922	43.4387	E5	64	80	0	2	[2]	76	44.0
380	43.4485	43.595	F5	64	80	0	3	[3]	77	45.0
381	43.6048	43.7513	D5	64	80	0	1	[1]	74	43.0
382	43.7611	45.1579	E5	64	80	0	3	[2]	76	44.0
383	43.9173	44.0639	G3	64	80	1	-5	[5]	55	32.0
384	44.0736	44.2202	A3	64	80	1	-4	[4]	57	33.0
385	44.2299	44.3764	Bb3	64	80	1	-3	[3]	58	33.5
386	44.3862	44.5327	C4	64	80	1	-2	[2]	60	35.0
387	44.5425	44.689	A3	64	80	1	-4	[4]	57	33.0
388	44.6988	44.8453	Bb3	64	80	1	-3	[3]	58	33.5
389	44.8551	45.0016	G3	64	80	1	-5	[5]	55	32.0
390	45.0114	45.305	A3	64	80	1	-4	[3]	57	33.0
391	45.1677	45.3142	C5	64	80	0	1	[1]	72	42.0
392	45.324	45.4705	D5	64	80	0	2	[2]	74	43.0
393	45.324	45.6176	Bb3	64	80	1	-2	[2]	58	33.5
394	45.4802	45.6268	E5	64	80	0	3	[3]	76	44.0
395	45.6365	45.7831	F5	64	80	0	4	[4]	77	45.0
396	45.6365	45.9302	A3	64	80	1	-3	[3]	57	33.0
397	45.7928	45.9393	D5	64	80	0	2	[2]	74	43.0
398	45.9491	46.0956	E5	64	80	0	3	[3]	76	44.0
399	45.9491	46.2428	G3	64	80	1	-4	[4]	55	32.0
400	46.1054	46.2519	C5	64	80	0	1	[1]	72	42.0
401	46.2617	46.4082	D5	64	80	0	2	[2]	74	43.0
402	46.2617	46.5553	F3	64	80	1	-5	[5]	53	31.0
403	46.418	46.5645	E5	64	80	0	1	[1]	76	44.0
404	46.5743	46.7208	F5	64	80	0	2	[2]	77	45.0
405	46.5743	46.8679	D4	64	80	1	-1	[1]	62	36.0
406	46.7306	46.8771	G5	64	80	0	3	[3]	79	46.0
407	46.8869	47.0334	A5	64	80	0	4	[4]	81	47.0
408	46.8869	47.1805	C4	64	80	1	-2	[2]	60	35.0
409	47.0431	47.1897	F5	64	80	0	2	[2]	77	45.0
410	47.1994	47.346	G5	64	80	0	3	[3]	79	46.0
